L Ef kx gap_microeV
5.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.319283787623804827e-03 -2.319283787623735438e-03 6.938893903907228378e-11
5.000000000000000000e+02 0.000000000000000000e+00 4.040404040404040536e-05 -2.319372818946827119e-03 -2.319372818946674464e-03 1.526556658859590243e-10
5.000000000000000000e+02 0.000000000000000000e+00 8.080808080808081072e-05 -2.319639912221255207e-03 -2.319639912221130307e-03 1.249000902703301108e-10
5.000000000000000000e+02 0.000000000000000000e+00 1.212121212121212229e-04 -2.320085065362707810e-03 -2.320085065362680055e-03 2.775557561562891351e-11
5.000000000000000000e+02 0.000000000000000000e+00 1.616161616161616214e-04 -2.320708274898344858e-03 -2.320708274898268531e-03 7.632783294297951215e-11
5.000000000000000000e+02 0.000000000000000000e+00 2.020202020202020200e-04 -2.321509535965542159e-03 -2.321509535965431137e-03 1.110223024625156540e-10
5.000000000000000000e+02 0.000000000000000000e+00 2.424242424242424457e-04 -2.322488842312966928e-03 -2.322488842312814272e-03 1.526556658859590243e-10
5.000000000000000000e+02 0.000000000000000000e+00 2.828282828282828172e-04 -2.323646186299335725e-03 -2.323646186299259397e-03 7.632783294297951215e-11
5.000000000000000000e+02 0.000000000000000000e+00 3.232323232323232429e-04 -2.324981558895426736e-03 -2.324981558895343470e-03 8.326672684688674053e-11
5.000000000000000000e+02 0.000000000000000000e+00 3.636363636363636686e-04 -2.326494949682039737e-03 -2.326494949682011981e-03 2.775557561562891351e-11
5.000000000000000000e+02 0.000000000000000000e+00 4.040404040404040401e-04 -2.328186346851869593e-03 -2.328186346851758570e-03 1.110223024625156540e-10
5.000000000000000000e+02 0.000000000000000000e+00 4.444444444444444657e-04 -2.330055737209013600e-03 -2.330055737208833189e-03 1.804112415015879378e-10
5.000000000000000000e+02 0.000000000000000000e+00 4.848484848484848914e-04 -2.332103106168097184e-03 -2.332103106168013917e-03 8.326672684688674053e-11
5.000000000000000000e+02 0.000000000000000000e+00 5.252525252525253171e-04 -2.334328437757167418e-03 -2.334328437757056396e-03 1.110223024625156540e-10
5.000000000000000000e+02 0.000000000000000000e+00 5.656565656565656344e-04 -2.336731714614098676e-03 -2.336731714613973776e-03 1.249000902703301108e-10
5.000000000000000000e+02 0.000000000000000000e+00 6.060606060606060601e-04 -2.339312917990388208e-03 -2.339312917990124530e-03 2.636779683484746784e-10
5.000000000000000000e+02 0.000000000000000000e+00 6.464646464646464858e-04 -2.342072027748727525e-03 -2.342072027748678953e-03 4.857225732735059864e-11
5.000000000000000000e+02 0.000000000000000000e+00 6.868686868686869115e-04 -2.345009022365424078e-03 -2.345009022365250606e-03 1.734723475976807094e-10
5.000000000000000000e+02 0.000000000000000000e+00 7.272727272727273371e-04 -2.348123878927750596e-03 -2.348123878927750596e-03 0.000000000000000000e+00
5.000000000000000000e+02 0.000000000000000000e+00 7.676767676767676544e-04 -2.351416573138156996e-03 -2.351416573138080668e-03 7.632783294297951215e-11
5.000000000000000000e+02 0.000000000000000000e+00 8.080808080808080801e-04 -2.354887079310544196e-03 -2.354887079310433173e-03 1.110223024625156540e-10
5.000000000000000000e+02 0.000000000000000000e+00 8.484848484848485058e-04 -2.358535370373671114e-03 -2.358535370373372742e-03 2.983724378680108202e-10
5.000000000000000000e+02 0.000000000000000000e+00 8.888888888888889315e-04 -2.362361417869628111e-03 -2.362361417869295044e-03 3.330669073875469621e-10
5.000000000000000000e+02 0.000000000000000000e+00 9.292929292929293572e-04 -2.366365191953809233e-03 -2.366365191953774538e-03 3.469446951953614189e-11
5.000000000000000000e+02 0.000000000000000000e+00 9.696969696969697829e-04 -2.370546661398277577e-03 -2.370546661398201249e-03 7.632783294297951215e-11
5.000000000000000000e+02 0.000000000000000000e+00 1.010101010101010100e-03 -2.374905793588406866e-03 -2.374905793588288905e-03 1.179611963664228824e-10
